sessionName,eventNumber,siteDeg,siteName,state,cueIdxUsed,cuePos,crossingIdx,prevRewardIdx,nextRewardIdx,nextRewardSiteDeg,preSpeed,controlSpeed,decelIndex
JB5  2026-04-10,188,0,0deg_3oclock,preReward_nonTarget,136567,30,136965,136417,137117,180,80.5987755024544,112.102754942594,31.5039794401394
JB5  2026-04-10,189,0,0deg_3oclock,cue_expected,NaN,NaN,137478,137117,137822,180,68.9798478229979,83.4309418868863,14.4510940638885
JB5  2026-04-10,190,0,0deg_3oclock,preReward_nonTarget,138031,30,138225,137822,138403,180,93.2570021072962,108.734776589004,15.4777744817074
JB5  2026-04-10,191,0,0deg_3oclock,preReward_nonTarget,138631,30,138910,138403,139063,180,61.7371938318104,75.5180864383274,13.780892606517
JB5  2026-04-10,192,0,0deg_3oclock,cue_expected,NaN,NaN,139326,139063,139922,0,53.1447172780365,43.696477999216,-9.4482392788205
JB5  2026-04-10,193,0,0deg_3oclock,cue_expected,NaN,NaN,139923,139922,140638,0,38.2524023952765,46.0785009008803,7.82609850560379
JB5  2026-04-10,194,0,0deg_3oclock,preReward_target,140204,0,140637,139922,140638,0,47.0699449603543,76.2842343437972,29.2142893834429
JB5  2026-04-10,195,0,0deg_3oclock,preReward_nonTarget,140778,0,141202,140638,141586,180,38.1195943953565,46.1245256079196,8.00493121256311
JB5  2026-04-10,196,0,0deg_3oclock,cue_expected,NaN,NaN,141800,141586,142726,180,65.8011215629553,86.1296317727922,20.3285102098368
JB5  2026-04-10,197,0,0deg_3oclock,preReward_nonTarget,142312,30,142530,141586,142726,180,54.7970011997098,77.4568880949834,22.6598868952736
JB5  2026-04-10,198,0,0deg_3oclock,cue_expected,NaN,NaN,143017,142726,143467,180,55.8765601454092,80.6422917815508,24.7657316361416
JB5  2026-04-10,199,0,0deg_3oclock,cue_expected,NaN,NaN,143638,143467,144447,0,81.5505521629374,75.8810292379832,-5.66952292495419
JB5  2026-04-10,200,0,0deg_3oclock,cue_expected,NaN,NaN,144449,144447,145251,180,43.4860585236275,68.5907391817512,25.1046806581237
JB5  2026-04-10,201,0,0deg_3oclock,preReward_nonTarget,144877,30,145090,144447,145251,180,37.1776809723403,67.2691642747612,30.0914833024209
JB5  2026-04-10,202,0,0deg_3oclock,cue_expected,NaN,NaN,145426,145251,146107,0,77.2677076446648,71.8501135743653,-5.41759407029953
JB5  2026-04-10,203,0,0deg_3oclock,cue_expected,NaN,NaN,146111,146107,147634,180,34.2943655690916,72.3869053779961,38.0925398089044
JB5  2026-04-10,204,0,0deg_3oclock,preReward_nonTarget,146633,30,147456,146107,147634,180,38.0244467065979,42.2742669799042,4.24982027330631
JB5  2026-04-10,205,0,0deg_3oclock,preReward_nonTarget,147868,30,148048,147634,148201,180,78.9703790781087,118.2953068854,39.3249278072917
JB5  2026-04-10,206,0,0deg_3oclock,cue_expected,NaN,NaN,148669,148667,149040,180,38.5717227984005,69.3671858333274,30.7954630349269
JB5  2026-04-10,207,0,0deg_3oclock,cue_expected,NaN,NaN,149461,149458,149973,0,35.7043096558616,59.1725529623636,23.468243306502
JB5  2026-04-10,208,0,0deg_3oclock,cue_expected,NaN,NaN,149974,149973,150609,0,67.7741015802793,65.2122957119105,-2.56180586836885
JB5  2026-04-10,209,0,0deg_3oclock,preReward_target,150352,0,150609,149973,151146,0,66.985664403427,61.498321702372,-5.48734270105504
JB5  2026-04-10,210,0,0deg_3oclock,preReward_nonTarget,150810,0,151146,150609,152059,180,32.2722342163958,49.1955182773222,16.9232840609264
JB5  2026-04-10,211,0,0deg_3oclock,preReward_nonTarget,151587,30,151910,151146,152059,180,58.59151648019,101.410253182558,42.8187367023678
JB5  2026-04-10,212,0,0deg_3oclock,preReward_nonTarget,152264,30,152439,152059,152568,180,80.4303773284122,107.896574505613,27.4661971772004
JB5  2026-04-10,213,0,0deg_3oclock,preReward_target,152810,0,152958,152568,153892,0,111.800848001497,120.268747735845,8.4678997343479
JB5  2026-04-10,214,0,0deg_3oclock,preReward_nonTarget,153151,0,153892,152958,154276,180,34.1926243911786,46.3646067246057,12.1719823334271
JB5  2026-04-10,215,0,0deg_3oclock,cue_expected,NaN,NaN,154805,154276,155293,0,68.5736478679614,55.4969446027495,-13.0767032652119
JB5  2026-04-10,216,0,0deg_3oclock,cue_expected,NaN,NaN,155295,155293,155735,180,39.6554058541536,59.5649136007071,19.9095077465535
JB5  2026-04-10,217,0,0deg_3oclock,cue_expected,NaN,NaN,156118,156117,156839,180,41.2832743381414,67.0082000116963,25.7249256735548
JB5  2026-04-10,218,0,0deg_3oclock,preReward_nonTarget,156482,30,156703,156117,156839,180,33.9159890117032,83.465295576158,49.5493065644548
JB5  2026-04-10,219,0,0deg_3oclock,cue_expected,NaN,NaN,157028,156839,157371,180,72.0507044903611,60.6742220948516,-11.3764823955095
JB5  2026-04-10,220,0,0deg_3oclock,preReward_nonTarget,157573,30,157822,157371,158007,180,34.0178597147066,77.7015036911339,43.6836439764273
JB5  2026-04-10,221,0,0deg_3oclock,cue_expected,NaN,NaN,158199,158007,158844,0,69.0574142848772,58.041941091545,-11.0154731933322
JB5  2026-04-10,222,0,0deg_3oclock,cue_expected,NaN,NaN,158846,158844,159657,0,35.9199198221802,48.416661815539,12.4967419933588
JB5  2026-04-10,223,0,0deg_3oclock,cue_expected,NaN,NaN,159658,159657,160210,0,34.3624579714361,33.3084471224037,-1.05401084903239
JB5  2026-04-10,224,0,0deg_3oclock,cue_expected,NaN,NaN,160213,160210,160832,0,43.6991300434343,90.4358600236451,46.7367299802108
JB5  2026-04-10,225,0,0deg_3oclock,preReward_target,160533,0,160832,160210,161354,0,43.8814579459732,87.9728606848866,44.0914027389134
JB5  2026-04-10,226,0,0deg_3oclock,cue_expected,NaN,NaN,161357,161354,161862,0,36.9049494871416,34.8534436485664,-2.05150583857519
JB5  2026-04-10,227,0,0deg_3oclock,preReward_target,161557,0,161862,161354,162820,0,48.3537505384313,55.2280182877994,6.87426774936807
JB5  2026-04-10,228,0,0deg_3oclock,cue_expected,NaN,NaN,162313,161862,162820,0,40.0977252203084,50.568775807097,10.4710505867887
JB5  2026-04-10,229,0,0deg_3oclock,preReward_target,162411,0,162820,161862,163404,0,33.4842614162071,35.2855221674312,1.80126075122414
JB5  2026-04-10,230,0,0deg_3oclock,cue_expected,NaN,NaN,163406,163404,164005,0,34.3295795922339,36.312386691473,1.98280709923907
JB5  2026-04-10,231,0,0deg_3oclock,cue_expected,NaN,NaN,164007,164005,164689,0,35.2459609423985,44.4071957199864,9.16123477758794
JB5  2026-04-10,232,0,0deg_3oclock,preReward_target,164348,0,164689,164005,165247,0,39.7791426810364,100.411114027148,60.6319713461118
JB5  2026-04-10,233,0,0deg_3oclock,preReward_target,165026,0,165247,164689,165977,0,35.4217017238959,64.850429670883,29.4287279469871
JB5  2026-04-10,234,0,0deg_3oclock,preReward_nonTarget,165728,0,165977,165247,166402,180,35.3057426971412,39.1163323553529,3.81058965821167
JB5  2026-04-10,235,0,0deg_3oclock,cue_expected,NaN,NaN,166570,166402,167197,0,70.8773928795529,60.5426168288485,-10.3347760507044
JB5  2026-04-10,236,0,0deg_3oclock,cue_expected,NaN,NaN,167198,167197,167651,180,36.0298969019958,60.4987072061337,24.4688103041379
JB5  2026-04-10,237,0,0deg_3oclock,cue_expected,NaN,NaN,167807,167651,168732,180,67.9581971260438,69.2959682988878,1.33777117284396
JB5  2026-04-10,238,0,0deg_3oclock,preReward_target,168939,0,169147,168732,169711,0,38.3382854137449,94.9386685446581,56.6003831309132
JB5  2026-04-10,239,0,0deg_3oclock,cue_expected,NaN,NaN,169713,169711,170123,180,32.3577588551538,57.5681198179554,25.2103609628016
JB5  2026-04-10,240,0,0deg_3oclock,preReward_nonTarget,170272,0,170527,170123,171019,180,32.5829816415937,40.03054630321,7.44756466161632
JB5  2026-04-10,241,0,0deg_3oclock,preReward_nonTarget,171143,30,171378,171019,171563,180,34.1403557537264,62.784802517678,28.6444467639516
JB5  2026-04-10,242,0,0deg_3oclock,cue_expected,NaN,NaN,171730,171563,172726,180,77.9139858515278,88.5788868902838,10.664901038756
JB5  2026-04-10,243,0,0deg_3oclock,preReward_nonTarget,172258,30,172549,171563,172726,180,33.6209966681553,39.309426601748,5.68842993359272
JB5  2026-04-10,244,0,0deg_3oclock,cue_expected,NaN,NaN,173292,173289,173649,180,36.6618344953901,61.6804199011304,25.0185854057403
JB5  2026-04-10,245,0,0deg_3oclock,cue_expected,NaN,NaN,173821,173649,174197,180,33.1226992292611,81.1761277089585,48.0534284796974
JB5  2026-04-10,246,0,0deg_3oclock,preReward_nonTarget,174354,0,174731,174197,175124,180,37.4525896418398,82.3884524468786,44.9358628050388
JB5  2026-04-10,247,0,0deg_3oclock,cue_expected,NaN,NaN,175381,175124,175898,0,30.2117129677211,71.0334709424788,40.8217579747578
JB5  2026-04-10,248,0,0deg_3oclock,cue_expected,NaN,NaN,175899,175898,176384,180,31.7458859102636,35.228241731833,3.4823558215694
JB5  2026-04-10,249,0,0deg_3oclock,cue_expected,NaN,NaN,176588,176384,176977,180,43.0258305315852,29.6647381423985,-13.3610923891867
JB5  2026-04-10,250,0,0deg_3oclock,cue_expected,NaN,NaN,177179,176977,177942,180,51.8453750011249,34.4321078435628,-17.4132671575621
JB5  2026-04-10,251,0,0deg_3oclock,preReward_target,178132,0,178482,177942,178483,0,31.7113033211934,94.4683192158663,62.7570158946729
JB5  2026-04-10,252,0,0deg_3oclock,cue_expected,NaN,NaN,179043,179042,179626,0,28.892670965436,64.549937113829,35.657266148393
JB5  2026-04-10,253,0,0deg_3oclock,cue_expected,NaN,NaN,179627,179626,180183,0,38.0123027709242,57.2961586393151,19.283855868391
JB5  2026-04-10,254,0,0deg_3oclock,cue_expected,NaN,NaN,180185,180183,181003,180,34.3400606927776,44.7373129802832,10.3972522875056
JB5  2026-04-10,255,0,0deg_3oclock,preReward_nonTarget,180651,30,180844,180183,181003,180,29.2027562294064,72.4376299202131,43.2348736908067
JB5  2026-04-10,256,0,0deg_3oclock,preReward_nonTarget,181211,30,181445,181003,181624,180,29.5502052282685,104.091536680144,74.5413314518759
JB5  2026-04-10,257,0,0deg_3oclock,cue_expected,NaN,NaN,181986,181984,182363,180,39.0460856931345,94.6839127292841,55.6378270361497
JB5  2026-04-10,258,0,0deg_3oclock,cue_expected,NaN,NaN,182539,182363,182968,180,79.7805299561608,62.5598063423097,-17.220723613851
JB5  2026-04-10,259,0,0deg_3oclock,cue_expected,NaN,NaN,183290,182968,183640,180,78.5917974863642,27.8101099726124,-50.7816875137519
JB5  2026-04-10,260,0,0deg_3oclock,cue_expected,NaN,NaN,183805,183640,184472,0,49.663016999429,69.0480644001155,19.3850474006865
JB5  2026-04-10,261,0,0deg_3oclock,cue_expected,NaN,NaN,184473,184472,185739,180,36.6011187938615,48.7526518931368,12.1515330992753
JB5  2026-04-10,262,0,0deg_3oclock,cue_expected,NaN,NaN,184876,184472,185739,180,52.8536952497875,25.2698312027504,-27.5838640470371
JB5  2026-04-10,263,0,0deg_3oclock,cue_expected,NaN,NaN,185946,185739,186476,0,59.6580853383589,53.3880229188462,-6.27006241951274
JB5  2026-04-10,264,0,0deg_3oclock,cue_expected,NaN,NaN,186477,186476,186904,180,32.0437627801189,39.3025475165505,7.2587847364316
JB5  2026-04-10,265,0,0deg_3oclock,preReward_target,187069,0,187314,186904,188041,0,29.3099012771991,55.0501693456359,25.7402680684369
JB5  2026-04-10,266,0,0deg_3oclock,preReward_nonTarget,187805,0,188041,187314,188802,180,35.2869296085709,108.814445875682,73.527516267111
JB5  2026-04-10,267,0,0deg_3oclock,preReward_nonTarget,188382,30,188641,188041,188802,180,29.9792250969217,44.3065868310657,14.3273617341441
JB5  2026-04-10,268,0,0deg_3oclock,preReward_nonTarget,188955,30,189310,188802,189458,180,31.9913001197701,69.6126827227977,37.6213826030276
JB5  2026-04-10,269,0,0deg_3oclock,preReward_nonTarget,189642,30,189903,189458,190053,180,39.2046195970816,54.9748109112907,15.7701913142091
JB5  2026-04-10,270,0,0deg_3oclock,cue_expected,NaN,NaN,190383,190053,190968,0,82.2619479630425,4.19640681431818,-78.0655411487243
JB5  2026-04-10,271,0,0deg_3oclock,cue_expected,NaN,NaN,190970,190968,191554,0,32.253739737975,55.8220085876196,23.5682688496446
JB5  2026-04-10,272,0,0deg_3oclock,cue_expected,NaN,NaN,191555,191554,192076,0,37.8227115307018,46.978602725961,9.15589119525926
JB5  2026-04-10,273,0,0deg_3oclock,preReward_nonTarget,191812,0,192076,191554,192559,180,30.4881163931508,54.4585555065028,23.970439113352
JB5  2026-04-10,274,0,0deg_3oclock,preReward_nonTarget,192710,30,193326,192559,193507,180,35.5755200646265,66.2879989058655,30.712478841239
JB5  2026-04-10,275,0,0deg_3oclock,preReward_nonTarget,193709,30,193948,193507,194107,180,43.3126611301971,72.8432673866144,29.5306062564173
JB5  2026-04-10,276,0,0deg_3oclock,preReward_nonTarget,194295,30,194572,194107,194750,180,34.0114274907868,65.5510975002844,31.5396700094977
JB5  2026-04-10,277,0,0deg_3oclock,preReward_nonTarget,194957,0,195167,194750,195532,180,35.7864831200246,80.172438904594,44.3859557845695
JB5  2026-04-10,278,0,0deg_3oclock,cue_expected,NaN,NaN,195886,195885,196400,0,33.2650149980818,79.0541029092232,45.7890879111414
JB5  2026-04-10,279,0,0deg_3oclock,cue_expected,NaN,NaN,196402,196400,197145,180,58.0503200714935,65.7275091501909,7.67718907869735
JB5  2026-04-10,280,0,0deg_3oclock,preReward_nonTarget,196787,30,196960,196400,197145,180,29.4960916513133,100.673889392963,71.1777977416495
JB5  2026-04-10,281,0,0deg_3oclock,cue_expected,NaN,NaN,197356,197145,197724,180,32.7952349498475,55.2796870596884,22.484452109841
JB5  2026-04-10,282,0,0deg_3oclock,preReward_nonTarget,197954,30,198162,197724,198325,180,35.0729554692127,92.953476827841,57.8805213586283
JB5  2026-04-10,283,0,0deg_3oclock,preReward_nonTarget,198536,30,198691,198325,198883,180,66.6821171890946,102.498220180297,35.8161029912028
JB5  2026-04-10,284,180,180deg_9oclock,cue_expected,NaN,NaN,1234,1232,1904,180,41.2121359956846,47.7648658832558,6.55272988757118
JB5  2026-04-10,285,180,180deg_9oclock,preReward_target,1371,30,1904,1232,2448,180,40.6417947993813,42.0127124307295,1.37091763134817
JB5  2026-04-10,286,180,180deg_9oclock,preReward_target,2187,30,2447,1904,2448,180,44.518454109498,45.4066941582822,0.888240048784134
JB5  2026-04-10,287,180,180deg_9oclock,preReward_nonTarget,2877,0,3520,2448,3759,0,37.4353372411772,44.4199468370097,6.98460959583243
JB5  2026-04-10,288,180,180deg_9oclock,preReward_nonTarget,3967,0,4428,3759,4688,0,38.2842716013219,40.5686434194261,2.28437181810418
JB5  2026-04-10,289,180,180deg_9oclock,cue_expected,NaN,NaN,4948,4688,5618,180,42.0837562788322,44.381570463065,2.29781418423282
JB5  2026-04-10,290,180,180deg_9oclock,preReward_target,5149,30,5618,4688,6452,180,44.5472360673595,40.6347726617476,-3.91246340561189
JB5  2026-04-10,291,180,180deg_9oclock,preReward_nonTarget,5777,30,6452,5618,7324,0,48.2336386256153,39.1602705221098,-9.07336810350546
JB5  2026-04-10,292,180,180deg_9oclock,preReward_nonTarget,6804,0,7121,6452,7324,0,35.8315329125374,33.7742245992022,-2.05730831333522
JB5  2026-04-10,293,180,180deg_9oclock,cue_expected,NaN,NaN,7517,7324,8183,180,45.7655639962977,74.1303688060017,28.364804809704
JB5  2026-04-10,294,180,180deg_9oclock,preReward_nonTarget,7616,30,8183,7324,8756,0,35.7995706451822,36.1274309996505,0.327860354468321
JB5  2026-04-10,295,180,180deg_9oclock,cue_expected,NaN,NaN,9274,8756,9609,0,40.9656887427751,45.7089375906039,4.7432488478288
JB5  2026-04-10,296,180,180deg_9oclock,cue_expected,NaN,NaN,9998,9995,10542,0,34.6852350168218,65.446777580772,30.7615425639502
JB5  2026-04-10,297,180,180deg_9oclock,cue_expected,NaN,NaN,11035,11033,11885,0,36.651651407547,76.9249951690238,40.2733437614768
JB5  2026-04-10,298,180,180deg_9oclock,preReward_nonTarget,11359,0,11669,11033,11885,0,36.7467507601282,34.9870576403809,-1.75969311974725
JB5  2026-04-10,299,180,180deg_9oclock,cue_expected,NaN,NaN,12247,11885,12857,180,39.8773110980246,84.4388759811615,44.5615648831368
JB5  2026-04-10,300,180,180deg_9oclock,preReward_target,12348,30,12857,11885,13565,180,45.9016427024631,39.696580621931,-6.20506208053212
JB5  2026-04-10,301,180,180deg_9oclock,cue_expected,NaN,NaN,13568,13565,14237,180,40.5705326905259,38.6349848299875,-1.9355478605384
JB5  2026-04-10,302,180,180deg_9oclock,cue_expected,NaN,NaN,14242,14237,14892,180,30.8081964993868,31.6281193075204,0.819922808133601
JB5  2026-04-10,303,180,180deg_9oclock,preReward_target,14411,30,14892,14237,15595,180,26.9991442284502,61.7979274368287,34.7987832083784
JB5  2026-04-10,304,180,180deg_9oclock,preReward_target,15428,30,15595,14892,16255,180,32.8598400545473,64.8835679065136,32.0237278519663
JB5  2026-04-10,305,180,180deg_9oclock,preReward_nonTarget,15842,30,16255,15595,17053,0,36.8430905188913,38.2532366183503,1.41014609945902
JB5  2026-04-10,306,180,180deg_9oclock,preReward_nonTarget,16547,0,16823,16255,17053,0,34.0155221955312,41.1841870892525,7.16866489372126
JB5  2026-04-10,307,180,180deg_9oclock,cue_expected,NaN,NaN,17383,17053,17972,180,48.5756561549831,58.9678809368413,10.3922247818582
JB5  2026-04-10,308,180,180deg_9oclock,cue_expected,NaN,NaN,17973,17972,18647,180,38.3409270202239,37.4435758486916,-0.897351171532272
JB5  2026-04-10,309,180,180deg_9oclock,preReward_target,18179,30,18647,17972,19233,180,32.9403022481499,39.9549330227941,7.01463077464419
JB5  2026-04-10,310,180,180deg_9oclock,cue_expected,NaN,NaN,19234,19233,19688,0,31.991634876149,51.6360569434751,19.6444220673261
JB5  2026-04-10,311,180,180deg_9oclock,cue_expected,NaN,NaN,19946,19688,21126,180,34.2430962575189,51.261305114026,17.0182088565071
JB5  2026-04-10,312,180,180deg_9oclock,cue_expected,NaN,NaN,21128,21126,22191,0,39.3256647783434,39.6047276161487,0.279062837805263
JB5  2026-04-10,313,180,180deg_9oclock,cue_expected,NaN,NaN,21758,21126,22191,0,39.4059237927554,37.5057724998829,-1.90015129287244
JB5  2026-04-10,314,180,180deg_9oclock,cue_expected,NaN,NaN,22603,22191,23196,180,33.100455486891,65.5283226836362,32.4278671967452
JB5  2026-04-10,315,180,180deg_9oclock,cue_expected,NaN,NaN,23198,23196,23926,180,36.1133561556051,30.962738867771,-5.15061728783407
JB5  2026-04-10,316,180,180deg_9oclock,preReward_target,23723,30,23926,23196,24751,180,35.5274434958007,62.83677414748,27.3093306516793
JB5  2026-04-10,317,180,180deg_9oclock,cue_expected,NaN,NaN,24753,24751,25316,0,37.4821933328947,37.7671038960529,0.284910563158199
JB5  2026-04-10,318,180,180deg_9oclock,preReward_nonTarget,25524,0,25857,25316,26022,0,46.8438242955336,64.1988137411899,17.3549894456563
JB5  2026-04-10,319,180,180deg_9oclock,preReward_target,26175,30,26452,26022,27182,180,39.911958205896,40.5881091875373,0.676150981641243
JB5  2026-04-10,320,180,180deg_9oclock,preReward_target,26759,30,27182,26452,28087,180,33.6062508746364,36.3281294711069,2.72187859647052
JB5  2026-04-10,321,180,180deg_9oclock,cue_expected,NaN,NaN,28088,28087,28530,0,33.5661328729083,35.0821623923206,1.51602951941231
JB5  2026-04-10,322,180,180deg_9oclock,cue_expected,NaN,NaN,28877,28530,29281,0,67.3888161466217,5.06592410115995,-62.3228920454618
JB5  2026-04-10,323,180,180deg_9oclock,cue_expected,NaN,NaN,29487,29281,30168,0,65.2121765781036,74.5748577841466,9.36268120604305
JB5  2026-04-10,324,180,180deg_9oclock,preReward_nonTarget,30371,0,30822,30168,31002,0,27.8907074617041,85.8544882904731,57.9637808287691
JB5  2026-04-10,325,180,180deg_9oclock,preReward_nonTarget,31204,0,31375,31002,31541,0,35.9238391244265,92.8868090691814,56.9629699447549
JB5  2026-04-10,326,180,180deg_9oclock,preReward_nonTarget,31758,30,31962,31541,32783,0,28.2681287783312,92.5208627680559,64.2527339897247
JB5  2026-04-10,327,180,180deg_9oclock,preReward_nonTarget,32408,0,32580,31962,32783,0,40.1678920036399,76.8141567186118,36.6462647149718
JB5  2026-04-10,328,180,180deg_9oclock,preReward_nonTarget,32951,0,33223,32783,33415,0,35.3867684478726,47.7078275151918,12.3210590673192
JB5  2026-04-10,329,180,180deg_9oclock,cue_expected,NaN,NaN,33611,33415,34364,0,76.6156649830021,73.0947183960262,-3.52094658697585
JB5  2026-04-10,330,180,180deg_9oclock,cue_expected,NaN,NaN,34581,34364,35120,180,53.5912951346084,35.9814127396105,-17.6098823949979
JB5  2026-04-10,331,180,180deg_9oclock,cue_expected,NaN,NaN,35123,35120,35524,0,34.3060263769639,27.9821275046395,-6.32389887232439
JB5  2026-04-10,332,180,180deg_9oclock,cue_expected,NaN,NaN,35743,35524,36322,0,39.2401321650635,27.9295164468988,-11.3106157181646
JB5  2026-04-10,333,180,180deg_9oclock,cue_expected,NaN,NaN,36507,36322,37288,0,65.5237583986228,76.0702363257057,10.546477927083
JB5  2026-04-10,334,180,180deg_9oclock,cue_expected,NaN,NaN,37514,37288,38106,180,73.2712410373715,60.2288674141923,-13.0423736231792
JB5  2026-04-10,335,180,180deg_9oclock,preReward_nonTarget,37679,30,38106,37288,38567,0,26.6784060837697,37.2970495946611,10.6186435108914
JB5  2026-04-10,336,180,180deg_9oclock,cue_expected,NaN,NaN,38984,38567,39348,0,34.4054873542938,76.3984798459229,41.992992491629
JB5  2026-04-10,337,180,180deg_9oclock,cue_expected,NaN,NaN,39518,39348,39905,0,71.1010404310048,81.7601906325112,10.6591502015064
JB5  2026-04-10,338,180,180deg_9oclock,cue_expected,NaN,NaN,40212,39905,40599,0,57.5349409230214,83.8633447201321,26.3284037971107
JB5  2026-04-10,339,180,180deg_9oclock,cue_expected,NaN,NaN,40848,40599,41478,0,63.3048389304024,77.6528758472998,14.3480369168974
JB5  2026-04-10,340,180,180deg_9oclock,preReward_target,41630,30,42066,41478,42067,180,42.6757895724025,51.8492610502837,9.17347147788122
JB5  2026-04-10,341,180,180deg_9oclock,cue_expected,NaN,NaN,42670,42665,43228,180,31.8570622411052,99.0027120652026,67.1456498240974
JB5  2026-04-10,342,180,180deg_9oclock,preReward_nonTarget,42937,30,43228,42665,44238,0,32.0484627542549,35.2449439860106,3.1964812317557
JB5  2026-04-10,343,180,180deg_9oclock,preReward_nonTarget,43806,0,44044,43228,44238,0,32.8389184858394,59.209915151821,26.3709966659816
JB5  2026-04-10,344,180,180deg_9oclock,preReward_nonTarget,44503,0,44754,44238,44920,0,30.5737659532844,94.6324507275313,64.0586847742469
JB5  2026-04-10,345,180,180deg_9oclock,preReward_nonTarget,45114,0,45413,44920,45591,0,30.7349488003338,47.8075025946234,17.0725537942896
JB5  2026-04-10,346,180,180deg_9oclock,preReward_nonTarget,45890,0,46124,45591,46285,0,41.4479450407408,58.4227791257818,16.974834085041
JB5  2026-04-10,347,180,180deg_9oclock,preReward_nonTarget,46410,0,46653,46285,46862,0,51.4168609835427,52.8682125504533,1.45135156691056
JB5  2026-04-10,348,180,180deg_9oclock,cue_expected,NaN,NaN,47354,47353,47699,0,34.0766323703389,52.1840247304059,18.107392360067
JB5  2026-04-10,349,180,180deg_9oclock,cue_expected,NaN,NaN,48249,47699,48649,0,46.2161024746746,5.2284864960937,-40.9876159785809
JB5  2026-04-10,350,180,180deg_9oclock,cue_expected,NaN,NaN,48862,48649,49473,0,46.4525665928064,50.8912276113698,4.43866101856336
JB5  2026-04-10,351,180,180deg_9oclock,cue_expected,NaN,NaN,49891,49890,50313,0,33.9206559932929,63.2369708732754,29.3163148799824
JB5  2026-04-10,352,180,180deg_9oclock,cue_expected,NaN,NaN,50505,50313,50863,0,56.8058152021935,64.0953537915374,7.28953858934397
JB5  2026-04-10,353,180,180deg_9oclock,preReward_target,51085,30,51477,50863,52071,180,38.6603807018065,52.2132170238776,13.5528363220711
JB5  2026-04-10,354,180,180deg_9oclock,preReward_nonTarget,51710,30,52071,51477,52858,0,33.5296244742086,52.4160726873534,18.8864482131448
JB5  2026-04-10,355,180,180deg_9oclock,preReward_nonTarget,52348,0,52623,52071,52858,0,31.9331228243081,51.7961009854955,19.8629781611875
JB5  2026-04-10,356,180,180deg_9oclock,cue_expected,NaN,NaN,53181,52858,53808,180,84.4540860995672,66.6228875077791,-17.8311985917881
JB5  2026-04-10,357,180,180deg_9oclock,preReward_nonTarget,53284,30,53808,52858,54590,0,32.2752003484279,51.2792460243678,19.0040456759399
JB5  2026-04-10,358,180,180deg_9oclock,preReward_nonTarget,54165,0,54419,53808,54590,0,54.9197935181061,47.9196534062924,-7.00014011181368
JB5  2026-04-10,359,180,180deg_9oclock,preReward_target,54753,30,54971,54590,55797,180,62.2659785407852,73.9762727427472,11.7102942019621
JB5  2026-04-10,360,180,180deg_9oclock,cue_expected,NaN,NaN,55799,55797,56423,180,38.4328866607303,95.282665579015,56.8497789182846
JB5  2026-04-10,361,180,180deg_9oclock,preReward_target,55943,30,56423,55797,57115,180,28.5958859773805,53.3104490767388,24.7145630993584
JB5  2026-04-10,362,180,180deg_9oclock,preReward_target,56583,30,57115,56423,57735,180,83.1932942980269,57.9827278458884,-25.2105664521385
JB5  2026-04-10,363,180,180deg_9oclock,preReward_nonTarget,57402,30,57735,57115,58489,0,36.9104421860942,39.4121250740092,2.50168288791497
JB5  2026-04-10,364,180,180deg_9oclock,preReward_nonTarget,58022,0,58307,57735,58489,0,34.5539235472943,53.6474665306607,19.0935429833664
JB5  2026-04-10,365,180,180deg_9oclock,cue_expected,NaN,NaN,58887,58885,59472,180,32.5457515326374,95.5962831567798,63.0505316241424
JB5  2026-04-10,366,180,180deg_9oclock,preReward_nonTarget,59209,30,59472,58885,60144,0,54.0340269481332,52.3837548572146,-1.6502720909186
JB5  2026-04-10,367,180,180deg_9oclock,cue_expected,NaN,NaN,60327,60144,60690,0,74.1653598463415,61.2993688209555,-12.8659910253861
JB5  2026-04-10,368,180,180deg_9oclock,cue_expected,NaN,NaN,61118,60690,61652,180,64.1605328517837,61.5620154440005,-2.59851740778318
JB5  2026-04-10,369,180,180deg_9oclock,cue_expected,NaN,NaN,61656,61652,62425,180,35.2672619027698,38.1425435704064,2.87528166763661
JB5  2026-04-10,370,180,180deg_9oclock,cue_expected,NaN,NaN,62427,62425,63182,180,30.2165887930017,85.6679854607301,55.4513966677284
JB5  2026-04-10,371,180,180deg_9oclock,preReward_target,62645,30,63182,62425,64054,180,63.8534525788191,55.9082606646034,-7.94519191421573
JB5  2026-04-10,372,180,180deg_9oclock,cue_expected,NaN,NaN,64056,64054,65519,0,63.7635889272867,43.4497026162695,-20.3138863110172
JB5  2026-04-10,373,180,180deg_9oclock,preReward_nonTarget,64953,0,65149,64054,65519,0,38.8762604655743,56.3652745876058,17.4890141220316
JB5  2026-04-10,374,180,180deg_9oclock,cue_expected,NaN,NaN,66233,65519,67343,180,37.5751058196474,31.9086459892667,-5.66645983038067
JB5  2026-04-10,375,180,180deg_9oclock,preReward_target,66436,30,67343,65519,68204,180,36.8281312778977,43.2299232577244,6.40179197982669
JB5  2026-04-10,376,180,180deg_9oclock,cue_expected,NaN,NaN,68205,68204,69358,0,63.84327458625,64.3536972670934,0.510422680843341
JB5  2026-04-10,377,180,180deg_9oclock,preReward_nonTarget,68977,0,69156,68204,69358,0,38.88343228251,68.1870732079012,29.3036409253912
JB5  2026-04-10,378,180,180deg_9oclock,cue_expected,NaN,NaN,70287,69358,70672,0,30.7416646801902,75.3137348794537,44.5720701992635
